date,close_price,volume,open_price,high_price,low_price
9/23/2022,$466.40 ,5377805,$478.94 ,$482.32 ,$463.53 
9/22/2022,$487.17 ,3133113,$494.00 ,$494.00 ,$484.41 
9/21/2022,$493.07 ,2082552,$502.50 ,$506.43 ,$493.00 
9/20/2022,$499.52 ,1843072,$503.00 ,$503.43 ,$493.42 
9/19/2022,$506.57 ,1441346,$502.16 ,$506.71 ,$498.89 
9/16/2022,$504.14 ,3004815,$499.57 ,$506.44 ,$497.30 
9/15/2022,$503.50 ,1749609,$508.40 ,$509.06 ,$500.53 
9/14/2022,$508.00 ,2007258,$513.86 ,$514.01 ,$503.12 
9/13/2022,$510.30 ,2881436,$530.79 ,$532.24 ,$508.69 
9/12/2022,$539.52 ,1522447,$537.73 ,$542.60 ,$537.00 
9/9/2022,$536.58 ,1931148,$532.12 ,$538.06 ,$529.53 
9/8/2022,$529.12 ,1600759,$524.33 ,$533.03 ,$521.56 
9/7/2022,$529.64 ,1827910,$520.00 ,$531.66 ,$518.90 
9/6/2022,$518.90 ,1933504,$520.16 ,$523.15 ,$512.53 
9/2/2022,$519.11 ,1901738,$532.70 ,$534.84 ,$516.05 
9/1/2022,$529.17 ,2280642,$519.72 ,$529.58 ,$517.03 
8/31/2022,$522.10 ,2179809,$525.54 ,$526.32 ,$520.26 
8/30/2022,$524.14 ,1872679,$534.28 ,$536.01 ,$521.51 
8/29/2022,$531.06 ,1579865,$527.03 ,$535.50 ,$524.00 
8/26/2022,$531.82 ,1886777,$550.00 ,$552.67 ,$531.67 
8/25/2022,$550.77 ,1483254,$545.74 ,$550.91 ,$539.55 
8/24/2022,$543.22 ,1145789,$542.75 ,$545.22 ,$539.36 
8/23/2022,$542.07 ,1358979,$545.74 ,$546.01 ,$536.88 
8/22/2022,$545.47 ,1860941,$553.00 ,$553.00 ,$544.29 
8/19/2022,$554.53 ,1616955,$558.65 ,$559.26 ,$553.17 
8/18/2022,$560.96 ,1619184,$559.06 ,$564.75 ,$556.42 
8/17/2022,$556.32 ,1835240,$550.00 ,$559.45 ,$549.01 
8/16/2022,$553.02 ,2497958,$551.10 ,$559.97 ,$548.97 
8/15/2022,$545.75 ,1847952,$536.40 ,$547.00 ,$535.68 
8/12/2022,$537.21 ,1918238,$536.18 ,$538.40 ,$533.73 
8/11/2022,$532.20 ,2340166,$543.24 ,$543.49 ,$531.81 
8/10/2022,$539.82 ,2336567,$544.48 ,$549.91 ,$537.29 
8/9/2022,$535.82 ,1877305,$543.64 ,$545.00 ,$533.89 
8/8/2022,$541.90 ,1345699,$543.84 ,$547.50 ,$538.67 
8/5/2022,$540.67 ,1711488,$537.24 ,$541.60 ,$533.35 
8/4/2022,$543.28 ,2000678,$547.00 ,$547.20 ,$540.67 
8/3/2022,$547.01 ,1693324,$545.00 ,$548.70 ,$542.12 
8/2/2022,$543.46 ,1984204,$544.03 ,$551.04 ,$540.77 
8/1/2022,$546.81 ,2256005,$541.42 ,$552.71 ,$541.25 
7/29/2022,$541.30 ,2131516,$532.00 ,$542.12 ,$531.90 
7/28/2022,$536.18 ,2083253,$520.28 ,$539.18 ,$520.28 
7/27/2022,$522.31 ,2060140,$513.10 ,$525.32 ,$511.17 
7/26/2022,$511.93 ,3334847,$515.00 ,$519.69 ,$508.76 
7/25/2022,$529.14 ,1452731,$531.42 ,$532.29 ,$526.00 
7/22/2022,$529.72 ,1800760,$530.71 ,$537.11 ,$526.07 
7/21/2022,$529.46 ,1716080,$524.04 ,$529.74 ,$521.60 
7/20/2022,$524.20 ,1740735,$521.26 ,$526.16 ,$516.81 
7/19/2022,$520.23 ,2391003,$522.41 ,$525.58 ,$516.97 
7/18/2022,$516.30 ,2464070,$521.86 ,$528.53 ,$515.67 
7/15/2022,$522.95 ,4265057,$516.92 ,$524.80 ,$515.78 
7/14/2022,$511.94 ,3715592,$496.09 ,$513.27 ,$493.62 
7/13/2022,$492.22 ,2008384,$484.32 ,$497.32 ,$483.82 
7/12/2022,$490.57 ,1775346,$497.01 ,$501.90 ,$488.04 
7/11/2022,$498.90 ,1891484,$501.12 ,$505.55 ,$494.84 
7/8/2022,$501.54 ,2607818,$497.32 ,$505.52 ,$497.00 
7/7/2022,$494.95 ,2125209,$492.06 ,$495.53 ,$489.22 
7/6/2022,$492.65 ,2262272,$488.26 ,$497.02 ,$487.78 
7/5/2022,$488.26 ,2490345,$485.56 ,$490.90 ,$478.46 
7/1/2022,$485.76 ,2660404,$481.18 ,$491.25 ,$478.00 
6/30/2022,$479.28 ,3852375,$468.30 ,$482.09 ,$464.72 
6/29/2022,$469.84 ,1275598,$470.95 ,$472.97 ,$466.42 
