date,close_price,volume,open_price,high_price,low_price
3/8/2016,$83.06 ,7788334,$82.97 ,$83.75 ,$82.67 
3/7/2016,$83.10 ,6787497,$83.18 ,$83.70 ,$83.00 
3/4/2016,$83.49 ,9401559,$82.62 ,$83.74 ,$82.26 
3/3/2016,$82.84 ,8747005,$82.54 ,$82.93 ,$82.18 
3/2/2016,$82.55 ,12096530,$81.58 ,$82.66 ,$80.85 
3/1/2016,$81.23 ,9469107,$80.54 ,$81.37 ,$80.53 
2/29/2016,$80.29 ,11046320,$81.10 ,$81.35 ,$80.21 
2/26/2016,$81.10 ,9280858,$82.52 ,$82.65 ,$80.95 
2/25/2016,$82.34 ,6788653,$81.70 ,$82.34 ,$81.47 
2/24/2016,$81.56 ,6758871,$81.26 ,$81.64 ,$80.66 
2/23/2016,$81.81 ,5840568,$82.00 ,$82.46 ,$81.62 
2/22/2016,$82.13 ,6914892,$82.07 ,$82.67 ,$81.71 
2/19/2016,$81.79 ,7709648,$81.96 ,$82.26 ,$81.40 
2/18/2016,$81.98 ,7700581,$82.23 ,$82.32 ,$81.21 
2/17/2016,$82.45 ,10886800,$81.65 ,$82.83 ,$81.51 
2/16/2016,$81.47 ,9342099,$81.99 ,$81.99 ,$80.84 
2/12/2016,$80.99 ,9297767,$80.36 ,$81.02 ,$79.79 
2/11/2016,$79.90 ,12340260,$80.39 ,$80.99 ,$79.63 
2/10/2016,$81.62 ,10584150,$82.91 ,$83.00 ,$81.46 
2/9/2016,$82.64 ,14306580,$81.83 ,$83.00 ,$81.02 
2/8/2016,$82.62 ,16527830,$80.29 ,$82.72 ,$80.29 
2/5/2016,$81.20 ,9957558,$80.58 ,$81.20 ,$80.57 
2/4/2016,$80.70 ,8294539,$80.85 ,$81.10 ,$80.33 
2/3/2016,$81.10 ,10149270,$80.48 ,$81.24 ,$80.02 
2/2/2016,$80.22 ,9116385,$80.09 ,$80.54 ,$79.81 
2/1/2016,$81.12 ,9584124,$81.21 ,$81.40 ,$80.53 
1/29/2016,$81.69 ,19893530,$79.98 ,$82.00 ,$79.83 
1/28/2016,$79.82 ,9892971,$79.40 ,$80.00 ,$78.61 
1/27/2016,$78.80 ,10814660,$78.53 ,$79.85 ,$78.15 
1/26/2016,$78.81 ,16374040,$78.00 ,$79.58 ,$77.54 
1/25/2016,$76.85 ,9869407,$77.20 ,$77.36 ,$76.56 
1/22/2016,$77.36 ,9459998,$77.40 ,$77.97 ,$76.55 
1/21/2016,$76.72 ,12710400,$76.02 ,$77.18 ,$75.41 
1/20/2016,$75.83 ,17790880,$75.29 ,$76.09 ,$74.46 
1/19/2016,$76.73 ,13099860,$75.80 ,$76.91 ,$75.72 
1/15/2016,$74.98 ,17011920,$74.50 ,$75.68 ,$74.47 
1/14/2016,$76.15 ,12822160,$76.10 ,$76.95 ,$75.88 
1/13/2016,$75.85 ,9240175,$76.97 ,$76.99 ,$75.79 
1/12/2016,$76.51 ,8762405,$77.00 ,$77.02 ,$75.75 
1/11/2016,$76.67 ,10205470,$76.17 ,$77.04 ,$75.60 
1/8/2016,$75.97 ,9665450,$77.36 ,$77.48 ,$75.67 
1/7/2016,$77.18 ,11972000,$76.85 ,$77.60 ,$76.07 
1/6/2016,$77.86 ,9550999,$77.67 ,$78.29 ,$77.12 
1/5/2016,$78.62 ,7944629,$78.44 ,$78.96 ,$78.21 
1/4/2016,$78.37 ,11518700,$78.36 ,$78.50 ,$77.54 
12/31/2015,$79.41 ,5077734,$79.91 ,$80.04 ,$79.31 
12/30/2015,$80.07 ,3786357,$80.46 ,$80.50 ,$80.00 
12/29/2015,$80.36 ,4405379,$80.22 ,$80.61 ,$79.85 
12/28/2015,$79.92 ,4149917,$79.74 ,$79.97 ,$79.47 
12/24/2015,$79.79 ,2498020,$79.66 ,$80.15 ,$79.60 
12/23/2015,$79.92 ,8253571,$79.95 ,$80.43 ,$79.50 
12/22/2015,$79.60 ,9867352,$79.16 ,$79.75 ,$78.88 
12/21/2015,$78.95 ,9089798,$78.63 ,$78.98 ,$78.15 
12/18/2015,$78.13 ,21033300,$79.95 ,$80.12 ,$78.13 
12/17/2015,$80.29 ,9853321,$80.98 ,$81.03 ,$80.20 
12/16/2015,$80.99 ,14094240,$79.98 ,$81.23 ,$79.80 
